id,x,y,deg
129_10,s-0.18987495068913465,s1.01810980987409661,s158.37602954045624415
129_11,s-2.94211340048082581,s-2.24195503329659607,s338.92057273448421029
129_12,s-1.85229616289828147,s-3.39901088094518267,s338.76258897826056682
129_13,s1.36479664481438534,s-1.05508371410305579,s338.39780179528247572
129_14,s-1.86609550860137507,s1.26770327683836848,s338.49327701028448701
129_15,s1.42606589120293048,s-0.14080963730015308,s158.40187412505156317
129_16,s-1.32809312597696350,s1.26962811370152329,s338.30792181559951359
129_17,s-0.72805174944513729,s-0.14876332567209430,s158.42590898710864167
129_18,s-0.76347219010890466,s-3.39976187567044974,s339.23601624677132804
129_19,s-0.78944959538373094,s-1.06218447568411678,s338.32760429124061829
129_20,s0.34905012288992948,s-0.14454442397739498,s158.39794310569197933
129_21,s0.82642828611899000,s-2.22810128161059007,s338.32678965931540915
129_22,s3.04021418344327055,s-1.30310225583482153,s158.83341212581379409
129_23,s-1.32838105624046832,s0.10053231157540655,s338.44875123563559782
129_24,s-1.26708823329646059,s2.18508947018185129,s158.36139717092197543
129_25,s1.96431088795543429,s-1.30923467031816188,s158.40125626800536907
129_26,s2.43927320865434005,s1.28465756836575773,s337.51648056378797946
129_27,s-2.40495277953717679,s-2.23828363885242476,s338.35028519505465283
129_28,s-0.18992718388346827,s2.18977526064722294,s158.34613898331673454
129_29,s1.42578658528861224,s1.02482153271051790,s158.33034604327437478
129_30,s2.50233689205423238,s2.20271816353850536,s158.61369084234820548
129_31,s2.97666705641064766,s1.27650969782589674,s337.13174554926314386
129_32,s0.28771717697414217,s-1.05807977871233660,s338.37936433284602344
129_33,s0.34803432299889914,s2.19212742764718005,s158.56774881576390612
129_34,s0.39632251128575186,s2.65560119782372528,s63.10689250515558513
129_35,s-0.71434856388643753,s-2.48383291817171159,s159.36995326520317917
129_36,s1.90372079923091997,s-1.05252719155643981,s338.54818565003728281
129_37,s2.44201569332885926,s-1.04959503930904963,s338.47060795462061833
129_38,s0.64480167323946214,s2.69921266521431491,s242.90601438389703048
129_39,s-2.40466131373699010,s1.26503613926317460,s338.47586035444413710
129_40,s1.51386919106453099,s2.65693280760066175,s63.15305450813625043
129_41,s1.95680299660715140,s-3.39583913378813129,s339.13926414206554227
129_42,s-0.72487852622696214,s2.65549734242778168,s64.45635698523774693
129_43,s2.50383093047681538,s-3.40052987307251087,s339.39868470513761167
129_44,s1.90265062499659354,s0.11360307486413697,s338.43394720459929204
129_45,s-1.80531352183333671,s-1.32406809533353886,s158.40208282357937719
129_46,s-0.25150475417383045,s0.10485806843177325,s338.39504019774886956
129_47,s1.36553706916007411,s1.28303443576050080,s338.70090389632656525
129_48,s3.05751737810864377,s2.62510083466002708,s73.06531313279772633
129_49,s-2.40520629752496928,s-1.06859539137365966,s338.25328097360710444
129_50,s1.40503761160852036,s-3.39336556869269357,s338.60961925685717233
129_51,s1.90332864614541886,s1.28657871206429730,s338.44268454442169514
129_52,s-2.87458090958133683,s-2.48563471430698657,s158.33913839688827352
129_53,s0.28829623401828314,s-2.22999773419929870,s338.46863441614522117
129_54,s0.88590040298099049,s2.19668087589219008,s158.86282408378758646
129_55,s-2.94308847097323190,s1.26238591637468489,s338.57336638014504615
129_56,s1.36411004839072758,s0.11144102434556127,s338.42363273810497049
129_57,s3.03976995422456353,s-3.39981220557274799,s336.92426220561787886
129_58,s-2.39261742887193840,s-3.40035283934557508,s338.76652784540289076
129_59,s1.96512643478541449,s2.20097017327765920,s158.14050212398123563
129_60,s-2.93901098354079915,s-3.40099167556651238,s338.49257345729569124
129_61,s0.34833663843654938,s1.02030577710057413,s158.48494913358862846
129_62,s-2.88062020821342690,s-1.31832026775014244,s156.62676809122680766
129_63,s2.54660670472238237,s-2.48750573114353646,s159.43659754655968186
129_64,s-2.34376449523755426,s1.01069714300445668,s158.31299446556889166
129_65,s1.96444996681901496,s-0.13867341932084257,s158.44838469373945600
129_66,s-1.32751896677756442,s-1.06418644485614444,s338.49062404090932432
129_67,s-1.26618972974398458,s-0.15027967172569462,s158.28946893988825195
129_68,s-0.47447620542095997,s2.70207932197725809,s242.99404817487661035
129_69,s-1.31528446802065235,s-3.39971447799831816,s337.51069317619595722
129_70,s3.04157933676559988,s1.03039910717735905,s158.33026843871110145
129_71,s-2.87874908619272718,s1.01543489866836834,s157.02187948576829513
129_72,s0.88729370030101840,s-1.31511672466810436,s158.40113816433171223
129_73,s-0.72835253364373964,s-1.32068515380072893,s158.43857768154299492
129_74,s3.04104884514941487,s-0.13344783055302512,s158.60110962508790067
129_75,s0.28784495487157435,s1.27702754328539503,s338.45477242016733044
129_76,s-1.61444704731978095,s2.69988130649656455,s245.53874080611342379
129_77,s-0.25070138347068360,s-2.23159041655665602,s338.35326421407455655
129_78,s-1.86740172755983269,s0.09907486098090618,s338.26464527646618308
129_79,s2.44109834814625293,s0.11570825864918698,s338.41046816552506016
129_80,s-1.92164968679947834,s2.67377212922331964,s65.47753252808932700
129_81,s2.50270739337985315,s-1.30712349674767481,s158.44575328286907734
129_82,s-2.33515188139242014,s-2.48551020117152621,s158.43569002428614567
129_83,s2.50302349520107859,s-0.13643448186143170,s158.42617166220247782
129_84,s-1.79485864065041523,s-2.48383970812902888,s158.45966096792628264
129_85,s1.45760469125212122,s-2.48017922385452216,s158.30046290214221472
129_86,s-1.32785888347076786,s-2.23510356168129709,s338.33245227600031058
129_87,s0.88757274032222844,s-0.14268713675519074,s158.39458421681121081
129_88,s-1.26711534265787740,s1.01354487177105534,s158.45485464919201490
129_89,s-0.72864261947243203,s1.01602056846825928,s158.46871978516287527
129_90,s-0.72907474887153290,s2.18752067732818034,s158.55864501480084527
129_91,s0.82569271304753022,s0.10915987037039435,s338.45787403330177767
129_92,s-0.78901586904913890,s-2.23336750957214791,s338.44583061471820429
129_93,s3.02923578322836384,s-2.23490562557080841,s337.41107911747445769
129_94,s-2.34371682525164404,s-1.32486665303673123,s158.26623391691359188
129_95,s-2.34717453264470732,s2.18092782553760189,s158.79881981624416198
129_96,s3.03482079428272611,s2.21706310108148097,s160.87389606517643870
129_97,s-1.80524526256166773,s1.01177049563774002,s158.31555576894365345
129_98,s-0.78990817160438376,s0.10281946877517774,s338.43467994319257741
129_99,s2.97650310838918131,s0.11266409475022279,s337.29770536087420396
129_100,s-1.86616213309453882,s-2.23671384340411539,s338.42212056157524103
129_101,s-1.80517212242309721,s-0.15190797407016574,s158.45979867697573695
129_102,s1.42572979902842523,s2.20066985692952066,s158.39471816426933515
129_103,s-2.94334002422248320,s0.09493134016882647,s338.65753233371731312
129_104,s-0.25051375707515594,s-1.06027311252188849,s338.48129417375156436
129_105,s-2.94348207819159269,s-1.06959531408679176,s338.37949322547609654
129_106,s-0.22469620858627468,s-3.39567323730390624,s338.65764530699300394
129_107,s-2.87873982856538513,s-0.15154470565964107,s157.22454720781408355
129_108,s0.34867046973370314,s-1.31720297872774506,s158.44132989216441842
129_109,s-0.18953238513634965,s-1.31897222868162234,s158.32867505965717214
129_110,s-1.26659176976708898,s-1.32248808125300221,s158.33907187101343084
129_111,s2.50244473221466901,s1.02906105072941756,s158.46909415941755128
129_112,s-1.80803539700501092,s2.18542844472979336,s158.70787942304133367
129_113,s1.90368121037848193,s-2.22442233016905577,s338.40088253646069916
129_114,s-0.18956364300870845,s-0.14658459182265735,s158.43462206209773058
129_115,s0.82608927810125155,s-1.05661565075052266,s338.32768010978247730
129_116,s0.88688078289416894,s1.02293743835175110,s158.47276576512442148
129_117,s-2.91193016728343190,s2.17877780825800871,s159.42450789504357545
129_118,s1.76285652248635927,s2.70437990698870490,s243.22708292445582856
129_119,s1.96397606722199081,s1.02663395819261893,s158.44897611788894665
129_120,s0.82637663785660465,s1.27946939602088117,s338.46227057039106967
129_121,s-0.25039797069781183,s1.27415243750149165,s338.55119331424594975
129_122,s0.31622073391671246,s-3.39403701448670070,s338.39172819402193682
129_123,s-1.86600823556813400,s-1.06696495328358010,s338.50049763940722869
129_124,s-2.34377590306750250,s-0.15451655548088331,s158.49345562120097952
129_125,s1.42519021775966470,s-1.31213962728865785,s158.62266490286521048
129_126,s1.99674524854714752,s-2.47918723358840465,s159.57305664792872335
129_127,s-0.16873142829232007,s-2.48147218000953540,s158.82751125336866949
129_128,s0.37294720020307448,s-2.48055091507598346,s158.51449713521219564
130_0,s-0.96375631686875074,s-1.19325753339028640,s68.43643771210670934
130_1,s1.37093276587966595,s-3.34738184907345326,s68.39033593696487401
130_2,s-1.88292304718431525,s0.48351463485024798,s248.37290302834327349
130_3,s-1.87471206342923780,s-3.28229749698547968,s247.01026143069540808
130_4,s0.45687374344499254,s-2.20826768150522978,s248.38911359896385989
130_5,s0.45547258936786678,s-3.28369595461502772,s247.72240352056573442
130_6,s0.19157417353392334,s1.49913066621294400,s68.39057045804796076
130_7,s-2.13702557675832550,s0.42210138205609748,s68.31694992604657557
130_8,s-0.71554120060718551,s-0.05445434487691241,s248.40955402699859178
130_9,s2.53821969553785065,s-0.11485198259542220,s69.10265387018591809
130_10,s-0.96151325949113153,s-1.73176557737656545,s68.43873638258780545
130_11,s-0.71964389278702412,s1.02261492560266021,s248.39926614224975765
130_12,s2.55703174519134224,s-2.80733948835750668,s70.07679143261520949
130_13,s-2.14074704950697337,s2.03772774259288747,s68.32091017195359939
130_14,s-2.13809050887132823,s0.96059016124985797,s68.30657108338975547
130_15,s1.61916905201215955,s-0.05535259927750816,s248.52409323396295804
130_16,s-0.95928759632852589,s-2.27029544514063275,s68.43521551886144039
130_17,s-0.72295881139964402,s2.09985020748824747,s248.33230508698417793
130_18,s0.45096989506138480,s-0.59285763724242213,s248.43770900852044292
130_19,s-2.12991671560118645,s-1.73215350654627742,s68.25112458854776776
130_20,s1.62146045632059921,s-0.59340780265327187,s248.35703020100959293
130_21,s-0.95751754889420493,s-2.80907433256391981,s68.34443498696204244
130_22,s2.99157350853387127,s-3.19811722115891639,s333.21486546266567075
130_23,s2.52530010075162714,s1.50048886649509328,s68.52344852639134842
130_24,s1.62665028068827855,s-1.67041791123924521,s248.35099669518254473
130_25,s0.19957883568514728,s-0.65480526443552622,s68.43238670306425320
130_26,s0.20397630708468692,s-1.73187986345957734,s68.41403991952016383
130_27,s1.35348806000537492,s2.03911093732582804,s68.42185026165900297
130_28,s2.54207284494705466,s-0.65623175893789110,s68.46989911868976719
130_29,s3.05122562225066218,s0.18050511088373014,s153.54043605418635821
130_30,s2.52611381923216127,s2.04201493680131740,s68.79839849721638245
130_31,s-0.97152349011992711,s2.57320161177130791,s67.26892117166512719
130_32,s0.19288462615105770,s2.57346838756307239,s67.42479712058072039
130_33,s1.61395733501320016,s1.02161993247405003,s248.55584615176687180
130_34,s-3.04768300061942554,s-0.59313969306447167,s248.24492611684419785
130_35,s3.00613949946864434,s-1.81252882628984957,s333.54701519313903191
130_36,s-3.04605395624695996,s-1.13239536262596530,s248.50510044259243614
130_37,s0.45304842424084696,s-1.13126799477621831,s248.40061595440414521
130_38,s-1.87025128135742924,s-2.74762616307928997,s248.39258628694699382
130_39,s-3.04413273335561074,s-1.67039246383593754,s248.29696470462363322
130_40,s-1.88582881955394988,s1.56050906453563965,s248.39837763994432862
130_41,s-2.13566782893027218,s-0.11627511818786108,s68.36821879491800757
130_42,s-3.05346755346319298,s2.09955241332020659,s248.30793262449861913
130_43,s0.45498455802982740,s-1.66980679232355933,s248.40930139009589084
130_44,s-2.13387669738897090,s-0.65467965125801453,s68.40881883956276965
130_45,s1.36843837621860076,s-1.73130788728943408,s68.38865588488511094
130_46,s-1.88762601625932902,s2.09906081203612560,s248.40412897792509739
130_47,s1.61665782221889898,s0.48349411743084963,s248.41297000193154076
130_48,s3.04674088376120800,s1.32466424009015848,s155.74318825288582957
130_49,s1.37037758512073138,s-2.80892177444252100,s68.24188636119775708
130_50,s1.61160515330731946,s1.56070927149595562,s248.35390971325955434
130_51,s1.62636685966776362,s-2.74815589488891554,s248.26728913127644205
130_52,s0.20985184732853271,s-3.34758234394904530,s68.35476326627291144
130_53,s-0.71763949078014855,s0.48399244294306504,s248.43337106832314021
130_54,s0.20805931804003264,s-2.80887183504730364,s68.42626697679280312
130_55,s-0.70517376576406510,s-2.74712374510079149,s248.44170196980360288
130_56,s-0.97490201077928651,s2.03771981049845108,s68.38125620790239623
130_57,s1.35780766089508154,s0.96113285928806580,s68.33870069397033831
130_58,s-1.87659907975521967,s-1.13214194832345028,s248.41621974924174765
130_59,s1.62003916153947514,s-3.28340584517548661,s246.92687295114760104
130_60,s-3.04973317332617055,s0.48365967092220274,s248.34417326194053999
130_61,s-1.87848716119453796,s-0.59353955509375700,s248.38415544078713992
130_62,s1.62579263321855039,s-2.20955512003868559,s248.27086275121715175
130_63,s-0.72144650919512721,s1.56117209709274807,s248.38908575684212110
130_64,s-0.70916924616888122,s-1.66999162745482832,s248.40441541804861458
130_65,s-0.97140288094911043,s0.96064539115410053,s68.37700841178529743
130_66,s-3.04846867671117172,s-0.05481498189131560,s248.32408173969832887
130_67,s2.99134655378080305,s1.68256079447994389,s339.21137896773132070
130_68,s-2.12515712768448184,s-2.80853362128402617,s68.51068502665766857
130_69,s-1.88074859891473301,s-0.05532204228677550,s248.49083401839212115
130_70,s2.54868850477125264,s-2.27413523026316122,s68.03809593362063879
130_71,s0.44654479720435941,s0.48421133466434113,s248.42138515228552365
130_72,s-2.13940151132423573,s1.49932041462094090,s68.37884072944832781
130_73,s3.04384300870896096,s-0.94444978592878781,s153.51389200095456999
130_74,s3.05146129204442929,s-2.06185182261496669,s153.02914485974213221
130_75,s0.45783656110775400,s-2.74628441381210786,s248.20705258577251584
130_76,s-0.70725884023418384,s-2.20849652062298851,s248.40044079197934934
130_77,s-3.04890517516685078,s-2.75914075002317771,s249.84920908730913425
130_78,s-0.71126858828681150,s-1.13157361357500674,s248.44148706408984140
130_79,s-1.88434743724535325,s1.02215066830122647,s248.32892975001885816
130_80,s-3.04487413811411667,s-2.21081994475535915,s248.51118432157647931
130_81,s0.43841083470083969,s2.63797896905363283,s248.52414712275918873
130_82,s-1.87463800763232413,s-1.67060593885005115,s248.39784997723074866
130_83,s0.20598805945961599,s-2.27040007949704714,s68.41134414558734989
130_84,s0.19748246604534100,s-0.11635401597905450,s68.41016815254567973
130_85,s-2.12158343489799428,s-3.34669314680921026,s68.64949649630032980
130_86,s1.36521059216632223,s-0.65390135847967357,s68.52213641828160462
130_87,s3.00087088616949904,s2.73437338392379692,s162.75030665116594264
130_88,s0.44082138747356187,s2.09986140909552832,s248.38147677373657984
130_89,s-0.97313710266785391,s1.49921323490537928,s68.39173631271077625
130_90,s2.52852761679312810,s0.96208666709687263,s68.62519277965499498
130_91,s0.19350070737994687,s0.96068701034009318,s68.41575237462778603
130_92,s0.20182351598768367,s-1.19329023156336778,s68.44214783343680608
130_93,s-0.95509479396605901,s-3.34701655619546257,s68.56584515920567924
130_94,s1.61023557526330019,s2.09927585954826279,s248.35185792686544914
130_95,s-2.12815035022442300,s-2.26995035293667202,s68.52272507281111302
130_96,s-0.96562226114848881,s-0.65496652228076113,s68.35515360941464280
130_97,s2.52258924693969799,s2.62255894921945831,s66.82499814766228496
130_98,s1.35751369554239476,s2.57388052156238922,s67.06329921443131070
